ID,DEVICETYPE,PLATFORM_ID,BIDREQUESTIP,USERPLATFORMUID,USERCITY,USERZIPCODE,USERAGENT,PLATFORMTYPE,CHANNELTYPE,URL,KEYWORDS,IS_HCP
124355,0,3.0,1610,1837,3060,207702009.0,1591,3,0,157,692,1.0
124356,1,4.0,1137,8860,103,7712.0,2178,3,0,13,979,1.0
124357,0,2.0,2529,3586,1835,34108.0,1369,3,0,419,362,0.0
124358,1,2.0,3981,1655,1111,28075.0,488,3,0,659,63,1.0
124359,1,6.0,11381,14119,638,95616.0,2271,2,0,1822,652,0.0
124360,0,2.0,11374,16969,549,7067.0,1520,3,0,1480,99,0.0
124361,0,2.0,7147,4497,1628,95901.0,1360,3,0,1316,291,0.0
124362,0,2.0,992,7824,3059,46077.0,1322,3,0,577,1109,1.0
124363,0,2.0,2881,5318,2214,97206.0,1520,3,0,442,87,0.0
124364,0,2.0,11430,7424,1386,321695239.0,1298,3,0,449,749,1.0
124365,0,7.0,11507,1803,2837,1880.0,1497,3,0,994,204,0.0
124366,0,2.0,5715,9663,2599,63169.0,1539,3,0,2599,1285,0.0
124367,0,2.0,8766,1754,1096,27020.0,1301,3,0,2737,250,1.0
124368,0,2.0,7174,849,507,33760.0,1520,3,0,442,87,0.0
124369,1,2.0,13130,8560,1004,21738.0,2178,3,0,1894,794,0.0
124370,0,7.0,5110,16663,879,48532.0,1520,3,0,1185,1421,0.0
124371,1,2.0,13354,10231,2271,48239.0,2301,3,0,546,326,0.0
124372,1,10.0,3380,17046,2141,19144.0,1977,3,0,1847,626,1.0
124373,0,7.0,7059,5592,72,48104.0,1365,3,0,994,204,0.0
124374,0,2.0,8217,2116,97,22202.0,1369,3,0,443,87,0.0
124375,0,2.0,8162,14736,2498,55379.0,1523,3,0,1316,291,0.0
124376,0,2.0,2549,10502,914,19034.0,1460,3,0,425,664,1.0
124377,1,2.0,3268,1056,675,48221.0,2119,3,0,661,374,1.0
124378,1,2.0,4028,1394,2889,45690.0,553,3,0,742,159,1.0
124379,0,5.0,1341,2064,1674,38133.0,1303,3,0,132,1192,0.0
124380,0,2.0,921,11808,1890,10010.0,1491,3,0,2132,328,1.0
124381,0,2.0,6518,6003,1805,7046.0,1443,3,0,547,54,1.0
124382,0,2.0,4917,6907,2142,85051.0,1443,3,0,2152,271,1.0
124383,0,2.0,3607,3001,3037,98902.0,1531,3,0,479,239,0.0
124384,0,7.0,2636,13425,668,80211.0,1531,3,0,953,1573,0.0
124385,0,7.0,2157,14008,479,60612.0,1497,3,0,819,1510,0.0
124386,0,2.0,1133,15855,1842,1760.0,1508,3,0,1583,422,0.0
124387,0,2.0,10521,10110,88,54911.0,1476,3,0,582,1109,1.0
124388,1,2.0,1940,4792,2412,95141.0,2326,3,0,545,326,0.0
124389,1,2.0,2657,3995,3060,,2271,3,0,637,61,0.0
124390,0,2.0,11376,4330,1193,8831.0,1368,3,0,543,768,0.0
124391,1,2.0,10314,5257,2215,3801.0,2055,3,0,2471,33,1.0
124392,0,7.0,13818,6975,2419,94901.0,1328,3,0,1206,1585,0.0
124393,0,6.0,2783,8323,858,72701.0,1371,2,0,1817,1232,0.0
124394,1,2.0,7821,12319,2387,48082.0,2119,3,0,520,119,1.0
124395,0,2.0,8080,5123,324,11233.0,1531,3,0,2517,3,0.0
124396,0,7.0,6980,10824,1974,63368.0,1531,3,0,902,1409,0.0
124397,1,2.0,10155,5155,182,97003.0,2326,3,0,2565,413,0.0
124398,1,2.0,4470,16852,3060,,202,3,0,1450,415,0.0
124399,1,2.0,6762,15623,324,11216.0,2361,3,0,545,326,0.0
124400,0,2.0,4701,4091,544,77845.0,1520,3,0,1503,772,0.0
124401,0,2.0,8129,664,329,48416.0,1603,3,0,1980,383,1.0
124402,1,2.0,9789,13942,703,78620.0,2310,3,0,769,45,0.0
124403,0,7.0,9805,9438,263,78015.0,1508,3,0,994,204,0.0
124404,1,7.0,9463,12259,2953,6880.0,2279,3,0,1004,199,0.0
124405,1,2.0,3515,17129,1730,55423.0,2326,3,0,431,481,0.0
124406,0,2.0,2850,9649,479,60626.0,1610,3,0,497,1137,0.0
124407,0,9.0,12895,1341,2729,38079.0,1468,3,0,257,795,1.0
124408,1,2.0,11252,4138,2470,98103.0,2326,3,0,2384,59,0.0
124409,1,2.0,11888,9535,1810,29466.0,880,3,0,1316,291,0.0
124410,0,2.0,7915,13863,125,78767.0,1232,3,0,2348,1293,0.0
124411,0,7.0,8628,16027,1867,18938.0,1320,3,0,1050,357,1.0
124412,0,2.0,5448,7913,2993,22601.0,1407,3,0,2714,755,0.0
124413,0,10.0,8326,1069,2306,30736.0,1317,3,0,1847,626,1.0
124414,1,2.0,4000,10354,1826,29575.0,2119,3,0,2104,389,1.0
124415,0,7.0,5274,7514,2166,15212.0,1365,3,0,1091,777,1.0
124416,0,2.0,6504,2095,951,30506.0,1531,3,0,2565,413,0.0
124417,0,2.0,1478,12312,958,77550.0,1525,3,0,526,437,0.0
124418,1,2.0,3112,14144,2245,11368.0,262,3,0,742,159,1.0
124419,0,9.0,2566,8959,3060,453731337.0,1579,3,0,327,489,1.0
124420,0,7.0,2317,9821,1278,32218.0,1508,3,0,865,1574,0.0
124421,0,2.0,10396,1038,2426,32771.0,1303,3,0,1980,383,1.0
124422,0,2.0,2161,17845,1569,53705.0,1497,3,0,2545,818,0.0
124423,1,2.0,8619,2849,2166,15226.0,2042,3,0,742,159,1.0
124424,1,7.0,4959,6929,2413,92675.0,2326,3,0,803,612,0.0
124425,1,7.0,11026,12661,85,15613.0,2023,3,0,1015,649,1.0
124426,1,2.0,13215,994,1118,29550.0,2326,3,0,545,326,0.0
124427,0,2.0,2169,15477,722,27703.0,1362,3,0,759,89,1.0
124428,1,2.0,3011,9478,1453,66209.0,2326,3,0,1723,819,0.0
124429,0,7.0,9514,5511,2368,48073.0,1325,3,0,992,430,0.0
124430,1,2.0,6323,16008,213,49022.0,2223,3,0,2627,52,1.0
124431,1,2.0,503,7593,479,606371447.0,2023,3,0,691,440,1.0
124432,1,2.0,4724,8476,2463,18504.0,2178,3,0,657,602,1.0
124433,0,7.0,5464,15475,457,25414.0,1328,3,0,849,1343,0.0
124434,0,6.0,3947,2410,458,25313.0,1480,2,0,1844,12,1.0
124435,0,7.0,704,7184,2561,91030.0,1328,3,0,873,1469,0.0
124436,0,9.0,8435,3594,3060,,1034,3,0,270,1690,0.0
124437,0,2.0,916,2372,1890,10016.0,1443,3,0,2387,621,1.0
124438,0,2.0,8939,17583,342,14221.0,1479,3,0,449,749,1.0
124439,1,7.0,14018,2881,2599,63128.0,2300,3,0,1004,199,0.0
124440,1,2.0,3287,15484,1727,53208.0,2227,3,0,528,453,0.0
124441,1,2.0,8696,1153,79,95843.0,2326,3,0,2605,637,0.0
124442,1,2.0,2011,16115,2599,63169.0,729,3,0,2654,918,0.0
124443,0,2.0,2388,1711,1890,10118.0,1522,3,0,1648,854,0.0
124444,0,2.0,4936,12942,1695,33141.0,1491,3,0,1677,1169,1.0
124445,0,2.0,11511,16656,2032,84058.0,1362,3,0,2305,0,0.0
124446,1,2.0,501,2489,627,75209.0,2235,3,0,1706,1225,1.0
124447,0,2.0,7917,2353,125,78767.0,1232,3,0,587,569,0.0
124448,0,2.0,13056,10036,2411,94142.0,1549,3,0,2072,383,1.0
124449,0,10.0,12767,17204,627,683051797.0,1314,3,0,1849,43,1.0
124450,0,7.0,2055,8082,2333,20852.0,1610,3,0,989,343,0.0
124451,1,2.0,11726,2523,1070,60031.0,498,3,0,1455,673,1.0
124452,0,7.0,10011,4308,324,11226.0,1356,3,0,793,412,0.0
124453,1,2.0,11344,9334,1263,25428.0,2361,3,0,1316,291,0.0
124454,1,2.0,4520,15019,3060,,2361,3,0,2523,718,0.0
124455,0,2.0,7990,16180,479,60602.0,1538,3,0,740,1233,0.0
124456,1,2.0,12306,12498,1730,55423.0,704,3,0,2545,818,0.0
124457,1,2.0,1168,16670,1472,11756.0,2113,3,0,2627,52,1.0
124458,1,2.0,6279,10855,2245,11104.0,2178,3,0,1723,819,0.0
124459,0,7.0,2055,8082,2333,20852.0,1610,3,0,989,343,0.0
124460,0,2.0,2057,426,2321,14609.0,1531,3,0,545,326,0.0
124461,0,2.0,2010,13530,2599,63169.0,1239,3,0,601,468,0.0
124462,0,2.0,5716,13711,2599,63169.0,1239,3,0,2593,1224,0.0
124463,0,2.0,9944,11163,1978,60302.0,1364,3,0,2605,637,0.0
124464,0,5.0,4973,16952,2823,23452.0,1497,3,0,126,936,0.0
124465,0,2.0,5503,13210,479,60659.0,1499,3,0,545,326,0.0
124466,0,2.0,13754,8681,479,60641.0,1508,3,0,2186,1291,0.0
124467,1,10.0,8243,9182,320,53045.0,2111,3,0,1847,626,1.0
124468,1,2.0,7960,11226,1730,55401.0,2361,3,0,545,326,0.0
124469,1,9.0,13752,3180,1797,60056.0,2132,3,0,272,27,1.0
124470,1,2.0,5027,14715,1884,32169.0,2227,3,0,545,326,0.0
124471,0,7.0,7239,6902,2358,30076.0,1513,3,0,995,585,0.0
124472,1,2.0,9103,7607,1775,95037.0,2058,3,0,742,159,1.0
124473,0,2.0,2920,4036,856,48335.0,1513,3,0,526,437,0.0
124474,1,7.0,5183,9309,2309,95366.0,2326,3,0,1044,1,0.0
124475,0,7.0,5845,13702,2596,1107.0,1508,3,0,1076,254,0.0
124476,1,2.0,6279,10685,2245,11104.0,2178,3,0,1723,819,0.0
124477,1,9.0,12236,16045,710,55812.0,1967,3,0,348,364,1.0
124478,1,2.0,5208,2868,2412,95141.0,1929,3,0,740,1233,0.0
124479,0,9.0,7997,13372,751,18045.0,1531,3,0,244,769,0.0
124480,0,9.0,10804,4966,3006,32792.0,1368,3,0,334,834,1.0
124481,0,2.0,7128,2876,2150,27041.0,1522,3,0,1503,772,0.0
124482,0,3.0,13519,12672,3060,904053063.0,1569,3,0,159,694,1.0
124483,1,2.0,2684,16079,448,85286.0,2326,3,0,2606,637,0.0
124484,0,2.0,8791,17667,971,14454.0,1508,3,0,601,468,0.0
124485,0,2.0,10732,11902,2667,85379.0,1531,3,0,1450,415,0.0
124486,0,2.0,5979,10853,856,48336.0,1714,3,0,2337,400,0.0
124487,1,2.0,7668,16278,401,92009.0,2219,3,0,2627,52,1.0
124488,0,2.0,3883,14618,97,22202.0,1526,3,0,2150,1020,0.0
124489,0,2.0,5867,13275,2599,63169.0,1629,3,0,2654,918,0.0
124490,0,3.0,1143,11180,3060,209021905.0,1589,3,0,164,216,1.0
124491,1,2.0,7907,14369,1569,53715.0,2277,3,0,2708,136,0.0
124492,1,2.0,9559,9470,972,60134.0,881,3,0,649,446,0.0
124493,0,7.0,1720,3072,1839,37222.0,1508,3,0,977,424,0.0
124494,0,2.0,11086,1314,2053,20736.0,1747,3,0,1723,819,0.0
124495,0,7.0,3737,2954,1912,65714.0,1460,3,0,907,635,1.0
124496,0,2.0,11905,9695,77,55303.0,1476,3,0,2240,195,1.0
124497,1,2.0,775,2411,2943,43081.0,2326,3,0,1665,1612,0.0
124498,0,2.0,11747,13693,1834,60565.0,1497,3,0,545,326,0.0
124499,1,2.0,491,11828,2404,78228.0,2326,3,0,526,437,0.0
124500,0,7.0,2055,8082,2333,20852.0,1610,3,0,989,343,0.0
124501,0,7.0,1865,11928,2438,32459.0,1333,3,0,903,1412,0.0
124502,1,2.0,539,2339,1128,28532.0,2326,3,0,545,326,0.0
124503,0,7.0,5845,13702,2596,1107.0,1508,3,0,1076,254,0.0
124504,0,2.0,9987,324,1133,90250.0,1365,3,0,1464,141,1.0
124505,0,7.0,11444,8216,143,21218.0,1330,3,0,1010,1553,0.0
124506,0,7.0,2157,14008,479,60612.0,1497,3,0,819,1510,0.0
124507,0,2.0,7052,15137,591,51502.0,1740,3,0,2130,1172,1.0
124508,0,2.0,2172,2506,722,27705.0,1520,3,0,479,239,0.0
124509,0,9.0,8447,12163,3060,,1031,3,0,300,595,0.0
124510,0,2.0,9011,3843,791,98926.0,1369,3,0,1528,241,0.0
124511,1,6.0,1082,2154,2233,2908.0,2347,2,0,1816,496,0.0
124512,1,2.0,8873,16711,2073,92211.0,2326,3,0,1617,130,0.0
124513,1,2.0,12201,4856,555,43229.0,2326,3,0,1458,144,0.0
124514,0,2.0,748,17800,2380,95831.0,1328,3,0,1661,891,0.0
124515,0,2.0,6758,17423,324,11204.0,1497,3,0,1723,819,0.0
124516,0,7.0,10011,4308,324,11226.0,1356,3,0,793,412,0.0
124517,0,2.0,1645,14921,216,94720.0,1369,3,0,549,360,0.0
124518,0,7.0,997,486,1056,6830.0,1328,3,0,1004,199,0.0
124519,0,2.0,9524,1555,1793,8054.0,1468,3,0,2573,121,1.0
124520,1,2.0,14123,10477,675,48219.0,2055,3,0,2471,33,1.0
124521,1,2.0,5111,689,879,48532.0,2326,3,0,1469,729,0.0
124522,0,2.0,1811,2404,106,97520.0,1328,3,0,1503,772,0.0
124523,0,2.0,1215,6890,401,92009.0,1508,3,0,497,1137,0.0
124524,0,2.0,5581,17894,2036,559052559.0,1350,3,0,2387,621,1.0
124525,1,2.0,3400,4448,2245,11435.0,2005,3,0,444,87,0.0
124526,0,2.0,8743,17921,1536,90060.0,1326,3,0,1498,1119,0.0
124527,0,2.0,8814,14334,324,11201.0,1372,3,0,472,771,0.0
124528,0,7.0,1511,1158,2321,55901.0,1520,3,0,1063,786,1.0
124529,0,2.0,2209,14645,104,20147.0,1549,3,0,716,86,1.0
124530,0,2.0,6387,13271,356,16001.0,1432,3,0,2278,306,1.0
124531,1,2.0,12837,11461,138,93313.0,2113,3,0,2469,33,1.0
124532,0,7.0,5879,17838,2393,45885.0,1523,3,0,793,412,0.0
124533,1,2.0,2436,7921,1860,19720.0,1045,3,0,2560,1164,0.0
124534,0,7.0,10011,4308,324,11226.0,1356,3,0,793,412,0.0
124535,0,2.0,3929,10256,2852,2453.0,1476,3,0,1723,819,0.0
124536,0,2.0,7778,2102,479,60611.0,1497,3,0,545,326,0.0
124537,1,7.0,14159,13981,951,30501.0,991,3,0,1052,815,0.0
124538,0,9.0,8436,14524,3060,,1032,3,0,275,1539,0.0
124539,0,2.0,2474,4171,1227,77002.0,1417,3,0,740,1233,0.0
124540,0,2.0,6279,8031,2245,11104.0,1531,3,0,1723,819,0.0
124541,0,2.0,5192,3569,277,2266.0,1232,3,0,509,332,1.0
124542,0,2.0,11407,239,288,33426.0,1531,3,0,1470,125,0.0
124543,1,2.0,13488,12829,881,11001.0,2177,3,0,2627,52,1.0
124544,0,2.0,4981,179,2142,85035.0,1508,3,0,1469,729,0.0
124545,0,2.0,406,4221,1536,90029.0,1476,3,0,1723,819,0.0
124546,1,2.0,2222,4388,1118,37074.0,28,3,0,2565,413,0.0
124547,0,2.0,6020,11526,1890,10016.0,1516,3,0,1632,674,0.0
124548,1,6.0,6224,14572,2436,90404.0,892,2,0,1844,12,0.0
124549,0,7.0,1487,14320,2771,75701.0,1328,3,0,994,204,0.0
124550,1,2.0,1116,14245,1890,10003.0,2159,3,0,529,655,1.0
124551,0,2.0,2242,11516,1479,2420.0,1434,3,0,1970,737,1.0
124552,0,2.0,11631,8659,225,68804215.0,1602,3,0,547,54,1.0
124553,0,2.0,8217,6125,97,22202.0,1369,3,0,443,87,0.0
124554,1,2.0,6402,12334,1781,5661.0,970,3,0,625,1108,0.0
124555,0,2.0,1862,17423,1890,10001.0,1497,3,0,1723,819,0.0
124556,0,9.0,8434,10396,3060,,1031,3,0,191,1170,0.0
¡[ ,13,,14256,18040,3060,,2379,4,1,2756,1170,0.0
è,13,,14256,18040,3060,,2379,4,1,2756,1170,0.0
¡-fI_¸:êÌ	'Ýe,13,,14256,18040,3060,,2379,4,1,2756,1170,0.0
¡[ ,13,,14256,18040,3060,,2379,4,1,2756,1170,0.0
è,13,,14256,18040,3060,,2379,4,1,2756,1170,0.0
¡-fI_¸:êÌ	'Ýe,13,,14256,18040,3060,,2379,4,1,2756,1170,0.0
¡[ ,13,,14256,18040,3060,,2379,4,1,2756,1170,0.0
è,13,,14256,18040,3060,,2379,4,1,2756,1170,0.0
¡am,5,,14256,18040,3060,,2379,4,1,2756,1170,0.0
124557,0,2.0,14111,17662,916,76137.0,1520,3,0,587,569,0.0
124558,1,2.0,4005,6333,175,44122.0,30,3,0,2354,821,0.0
124559,1,2.0,5663,7741,1017,46528.0,2294,3,0,526,437,0.0
124560,1,2.0,4185,9175,119,36832.0,386,3,0,526,437,0.0
124561,1,2.0,13452,1717,547,8108.0,1049,3,0,2520,391,0.0
124562,0,2.0,2647,5585,479,60615.0,1356,3,0,466,517,1.0
124563,1,2.0,8023,8262,236,59102.0,912,3,0,2708,136,0.0
124564,0,2.0,6279,2897,2245,11104.0,1476,3,0,1723,819,0.0
124565,0,2.0,10044,792,324,11201.0,1327,3,0,1322,15,0.0
124566,0,7.0,7422,6958,967,75041.0,1369,3,0,955,734,1.0
124567,1,10.0,2457,11659,2810,33613.0,2058,3,0,1847,626,1.0
124568,1,2.0,10023,4188,3043,17408.0,948,3,0,545,326,0.0
124569,1,2.0,4696,4648,1436,82070.0,2333,3,0,1503,772,0.0
124570,0,2.0,14111,17662,916,76137.0,1520,3,0,587,569,0.0
124571,1,2.0,2697,1356,124,30168.0,793,3,0,1452,124,0.0
124572,0,2.0,5874,16815,2599,63169.0,1639,3,0,2601,363,0.0
124573,0,2.0,3883,14618,97,22202.0,1526,3,0,2150,1020,0.0
124574,0,9.0,8459,8913,3060,,1032,3,0,306,1035,0.0
124575,0,2.0,11705,16006,2852,2453.0,1532,3,0,2342,579,0.0
124576,0,2.0,13237,13909,1880,34655.0,1302,3,0,2104,389,1.0
124577,0,14.0,2906,5732,2141,19139.0,1508,1,0,101,919,1.0
124578,1,2.0,10984,5406,1278,32246.0,2326,3,0,545,326,0.0
124579,0,7.0,2259,3081,2400,84102.0,1497,3,0,1052,815,0.0
124580,1,2.0,9175,7480,1736,92692.0,2113,3,0,2627,52,1.0
124581,1,7.0,611,14156,3060,,766,3,0,822,1586,0.0
124582,0,2.0,13501,5874,2658,29150.0,1674,3,0,2545,818,0.0
124583,0,2.0,8217,5463,97,22202.0,1369,3,0,443,87,0.0
124584,0,7.0,13733,10246,646,60115.0,1460,3,0,955,734,1.0
124585,0,2.0,8552,4902,2402,76904.0,1515,3,0,1452,124,0.0
124586,0,2.0,9407,8135,812,6082.0,1298,3,0,442,87,0.0
124587,0,7.0,3618,670,2027,92869.0,1328,3,0,793,412,0.0
124588,0,2.0,4010,13192,642,454391983.0,1432,3,0,1379,670,1.0
124589,0,2.0,13597,4891,841,22030.0,1508,3,0,2384,59,0.0
124590,0,7.0,1579,17134,2141,19111.0,1326,3,0,1115,1600,0.0
124591,0,2.0,10467,6871,968,27529.0,1531,3,0,476,592,0.0
124592,0,2.0,2388,1711,1890,10118.0,1522,3,0,1648,854,0.0
124593,0,7.0,5721,11807,2400,84123.0,1476,3,0,1011,494,1.0
124594,0,4.0,8459,4450,3060,,1032,3,0,85,905,0.0
124595,1,2.0,6135,10051,2686,32309.0,2177,3,0,2627,52,1.0
124596,0,2.0,3634,1255,1730,55427.0,1369,3,0,450,17,0.0
124597,1,2.0,11942,10693,2245,11361.0,552,3,0,529,655,1.0
124598,0,2.0,5870,8547,2599,63169.0,1540,3,0,2601,363,0.0
124599,1,2.0,6646,1871,2173,490471762.0,83,3,0,2104,389,1.0
124600,0,2.0,5715,15511,2599,63169.0,1540,3,0,1409,697,0.0
124601,1,2.0,7256,3134,3003,27107.0,2340,3,0,443,87,0.0
124602,0,2.0,11913,13827,195,98004.0,1369,3,0,1458,144,0.0
124603,0,2.0,12365,7091,2812,40383.0,1520,3,0,1457,691,0.0
124604,0,9.0,8422,16311,3060,,2376,3,0,236,1310,0.0
124605,0,2.0,7064,14237,1890,10118.0,1343,3,0,419,362,0.0
124606,0,2.0,3132,5325,2142,85017.0,1508,3,0,2605,637,0.0
124607,1,6.0,13801,15509,1411,33467.0,1977,2,0,1844,12,1.0
124608,0,7.0,1911,11256,2516,72120.0,1497,3,0,1132,1494,0.0
124609,0,2.0,10223,5241,135,27807.0,1520,3,0,2545,818,0.0
124610,0,2.0,5403,1696,1212,96814.0,1520,3,0,1665,1612,0.0
124611,0,2.0,1548,16537,3024,76712.0,1293,3,0,2573,121,1.0
124612,0,7.0,14210,3256,904,33324.0,1367,3,0,1047,1439,0.0
124613,0,2.0,6792,15260,2732,43605.0,1508,3,0,431,481,0.0
124614,0,9.0,8464,9486,459,28202.0,2370,3,0,275,1539,0.0
124615,0,7.0,1164,1403,324,11201.0,1508,3,0,866,1456,0.0
124616,1,7.0,11594,16515,1694,33168.0,2212,3,0,793,412,0.0
124617,0,5.0,3683,1752,942,75034.0,1326,3,0,125,1090,0.0
124618,0,2.0,11295,7275,2519,71118.0,1371,3,0,2545,818,0.0
124619,0,7.0,2181,1047,722,27705.0,1369,3,0,940,201,1.0
124620,0,5.0,5928,7107,2304,76682.0,1362,3,0,132,1192,0.0
124621,0,7.0,12230,15450,194,62221.0,1520,3,0,844,1626,0.0
124622,0,10.0,5749,9009,3,574015418.0,1442,3,0,1847,626,1.0
124623,0,2.0,8532,6036,2004,66062.0,1520,3,0,431,481,0.0
124624,0,7.0,1511,11915,2321,55901.0,1520,3,0,829,1336,0.0
124625,0,2.0,655,6606,1285,35503.0,1508,3,0,526,437,0.0
124626,2,2.0,1827,1984,2641,54235.0,1759,3,0,1769,78,1.0
124627,1,7.0,6056,14829,589,16915.0,2227,3,0,819,1510,0.0
124628,0,2.0,7698,3718,2221,17901.0,1458,3,0,2199,318,1.0
124629,1,2.0,8580,12500,1011,78629.0,2331,3,0,545,326,0.0
124630,1,2.0,8024,4230,125,78703.0,2058,3,0,742,159,1.0
124631,0,2.0,13261,10851,2752,48085.0,1520,3,0,1457,691,0.0
124632,0,7.0,13155,8180,2222,12601.0,1497,3,0,1130,1501,0.0
124633,1,7.0,3141,7779,2141,19104.0,30,3,0,1015,649,0.0
124634,0,2.0,7805,4160,2392,64507.0,1502,3,0,2342,579,0.0
124635,0,2.0,5288,13379,1730,55415.0,1454,3,0,535,444,1.0
124636,0,2.0,8747,48,1536,90060.0,1326,3,0,385,1534,0.0
124637,0,9.0,9410,2791,1205,33025.0,1476,3,0,304,1177,1.0
124638,0,2.0,7933,6828,104,20149.0,1619,3,0,2132,328,1.0
124639,1,2.0,9139,17284,1415,33810.0,2361,3,0,545,326,0.0
124640,0,2.0,13875,9136,2380,95828.0,1443,3,0,529,655,1.0
124641,1,2.0,12295,2936,1905,17241.0,30,3,0,1723,819,0.0
124642,1,2.0,9261,11919,886,48433.0,28,3,0,525,98,0.0
124643,0,2.0,10153,13851,924,1701.0,1367,3,0,1348,1223,1.0
124644,1,7.0,7665,12565,1820,28906.0,653,3,0,1004,199,0.0
124645,0,2.0,10088,3710,2014,20832.0,1232,3,0,1871,1144,0.0
124646,1,2.0,4596,9125,2141,19131.0,709,3,0,545,326,0.0
124647,1,2.0,14093,1917,2882,95076.0,2153,3,0,528,453,0.0
124648,0,2.0,13119,14684,1780,7960.0,1476,3,0,1723,819,0.0
124649,0,2.0,1577,14322,2687,33620.0,1520,3,0,1503,772,0.0
124650,0,7.0,3553,8601,512,44130.0,1497,3,0,1088,1363,1.0
124651,0,7.0,1511,1158,2321,55901.0,1520,3,0,1063,786,1.0
124652,1,2.0,2336,147,634,17821.0,666,3,0,2682,563,1.0
124653,1,2.0,4193,10164,1730,55446.0,2018,3,0,520,119,1.0
124654,1,2.0,1838,13081,444,189291031.0,2023,3,0,520,119,1.0
124655,0,7.0,1795,1261,1227,77018.0,1497,3,0,1039,1563,0.0
124656,0,7.0,5110,16663,879,48532.0,1520,3,0,1185,1421,0.0
124657,1,2.0,13087,4749,3044,23693.0,2138,3,0,1316,291,0.0
124658,0,9.0,8459,10135,3060,,2373,3,0,182,1041,0.0
124659,0,2.0,9687,2383,2911,19382.0,1443,3,0,2345,727,1.0
124660,1,2.0,7479,14846,3005,33881.0,2138,3,0,1316,291,0.0
124661,1,2.0,1999,13304,2599,63169.0,729,3,0,2648,832,0.0
124662,1,2.0,13427,12022,1508,14094.0,521,3,0,1450,415,0.0
124663,1,2.0,4627,17796,2599,63116.0,2304,3,0,2384,59,0.0
124664,2,2.0,10672,14869,1920,73072.0,1851,3,0,2279,354,1.0
124665,0,2.0,4881,4364,1890,10001.0,1544,3,0,2305,0,0.0
124666,0,2.0,5716,13006,2599,63169.0,1614,3,0,2601,363,0.0
124667,0,2.0,1862,6282,1890,10001.0,1531,3,0,2648,832,0.0
124668,1,2.0,10958,4351,2820,8361.0,63,3,0,477,527,1.0
124669,0,2.0,1892,4012,114,30324.0,1443,3,0,2682,563,1.0
124670,0,2.0,2319,14137,951,32606.0,1601,3,0,466,517,1.0
124671,1,2.0,315,10001,940,93704.0,2361,3,0,1470,125,0.0
124672,0,2.0,12726,4888,1536,90077.0,1520,3,0,1723,819,0.0
124673,0,10.0,8281,10223,1890,10003.0,1531,3,0,1851,683,0.0
124674,1,2.0,10748,2147,987,6033.0,30,3,0,2558,21,0.0
124675,0,2.0,13052,14973,2411,94142.0,1549,3,0,1990,383,1.0
124676,1,2.0,13793,66,2519,71106.0,2361,3,0,1666,1612,0.0
124677,1,2.0,5652,2773,1897,99156.0,2223,3,0,2627,52,1.0
124678,0,2.0,5920,16581,2544,99669.0,1690,3,0,2605,637,0.0
124679,0,5.0,6066,8000,3060,,1497,3,0,121,1187,0.0
124680,0,7.0,10011,4308,324,11226.0,1356,3,0,793,412,0.0
124681,0,2.0,14111,17662,916,76137.0,1520,3,0,587,569,0.0
124682,0,7.0,2933,14438,2596,65807.0,1497,3,0,1004,199,0.0
124683,0,2.0,3839,12452,2141,19125.0,1485,3,0,1876,1145,1.0
124684,0,2.0,6262,17258,2045,60543.0,1479,3,0,724,410,1.0
124685,0,2.0,5867,5524,2599,63169.0,1539,3,0,2590,1286,0.0
124686,1,2.0,11499,10942,2282,98056.0,2271,3,0,2336,381,0.0
124687,1,7.0,4223,11358,1227,77008.0,2227,3,0,994,204,0.0
124688,0,7.0,10960,9059,1793,8054.0,1522,3,0,939,1344,0.0
124689,0,2.0,9867,14988,1150,89015.0,1508,3,0,755,189,0.0
124690,0,2.0,1254,12027,2411,94142.0,1549,3,0,2028,383,1.0
124691,0,7.0,10011,4308,324,11226.0,1356,3,0,793,412,0.0
124692,0,2.0,8508,5873,2868,20011.0,1531,3,0,574,441,0.0
124693,1,2.0,8788,2749,2246,12804.0,893,3,0,2384,59,0.0
124694,0,2.0,4996,13564,555,43214.0,1607,3,0,2344,38,1.0
124695,0,2.0,2429,17823,2070,33418.0,1508,3,0,2523,718,0.0
124696,0,9.0,8447,16950,3060,,1028,3,0,298,1658,0.0
124697,0,9.0,8449,14409,3060,,1028,3,0,213,765,0.0
124698,0,2.0,4731,8400,2433,87507.0,1371,3,0,2565,413,0.0
124699,0,2.0,1504,12290,1694,33178.0,1523,3,0,1730,819,0.0
124700,1,2.0,8110,15666,2638,18360.0,2223,3,0,2626,52,1.0
124701,0,2.0,11982,3565,1851,47150.0,1531,3,0,545,326,0.0
124702,0,2.0,1504,12290,1694,33178.0,1523,3,0,1730,819,0.0
124703,0,5.0,2077,16680,1865,6511.0,1508,3,0,126,936,0.0
124704,1,2.0,6555,16771,105,28801.0,2349,3,0,526,437,0.0
124705,1,2.0,4118,14509,2274,94063.0,2234,3,0,526,437,0.0
124706,1,2.0,12773,7437,1594,44907.0,2055,3,0,2627,52,1.0
124707,0,2.0,6819,16741,373,2139.0,1460,3,0,1546,785,1.0
124708,0,2.0,9700,15399,627,75270.0,1199,3,0,1871,1144,0.0
124709,1,2.0,4288,9766,2142,85018.0,610,3,0,657,602,1.0
124710,1,2.0,4603,12437,2715,10465.0,2111,3,0,2746,1633,1.0
