UserID,IS_HCP,TAXONOMY
123940,1,103T00000X
123941,0,
123942,1,103T00000X
123943,0,
123944,1,2084N0402X
123945,1,103T00000X
123946,1,2084N0402X
123947,0,
123948,0,
123949,1,2080A0000X
123950,0,
123951,1,103T00000X
123952,0,
123953,1,103T00000X
123954,0,
123955,1,103T00000X
123956,0,
123957,1,103T00000X
123958,0,
123959,1,103T00000X
123960,0,
123961,0,
123962,1,207ND0101X
123963,1,103T00000X
123964,0,
123965,0,
123966,0,
123967,1,103T00000X
123968,0,
123969,0,
123970,0,
123971,1,103T00000X
123972,0,
123973,0,
123974,0,
123975,1,103T00000X
123976,1,103T00000X
123977,0,
123978,0,
123979,1,103T00000X
123980,1,103T00000X
123981,0,
123982,1,207RH0000X
123983,0,
123984,1,2080A0000X
123985,0,
123986,1,103T00000X
123987,1,103T00000X
123988,0,
123989,0,
123990,0,
123991,0,
123992,1,103T00000X
123993,0,
123994,1,103T00000X
123995,0,
123996,0,
123997,0,
123998,1,2080A0000X
123999,1,103T00000X
124000,1,103T00000X
124001,1,103T00000X
124002,0,
124003,0,
124004,0,
124005,1,103T00000X
124006,0,
124007,1,103T00000X
124008,0,
124009,0,
124010,0,
124011,0,
124012,1,103T00000X
124013,1,103T00000X
124014,0,
124015,1,103T00000X
124016,0,
124017,0,
124018,0,
124019,1,103T00000X
124020,0,
124021,1,103T00000X
124022,0,
124023,0,
124024,1,103T00000X
124025,1,103T00000X
124026,1,103T00000X
124027,0,
124028,1,207RH0000X
124029,1,2080A0000X
124030,0,
124031,1,103T00000X
124032,0,
124033,0,
124034,0,
124035,1,207RH0000X
124036,1,103T00000X
124037,0,
124038,1,103T00000X
124039,0,
124040,1,2080A0000X
124041,0,
124042,0,
124043,1,363LA2100X
124044,1,103T00000X
124045,0,
124046,1,103T00000X
124047,0,
124048,1,207T00000X
124049,1,103T00000X
124050,1,2080A0000X
124051,0,
124052,1,103T00000X
124053,1,2080A0000X
124054,1,207RH0000X
124055,0,
124056,1,2080A0000X
124057,0,
124058,0,
124059,0,
124060,0,
124061,1,207QA0401X
124062,0,
124063,0,
124064,1,207RH0000X
124065,0,
124066,1,103T00000X
124067,1,2080A0000X
124068,1,103T00000X
124069,0,
124070,0,
124071,0,
124072,1,103T00000X
124073,1,103T00000X
124074,0,
124075,0,
124076,0,
124077,0,
124078,1,363LA2100X
124079,1,103T00000X
124080,0,
124081,1,103T00000X
124082,1,103T00000X
124083,0,
124084,1,2084N0402X
124085,1,103T00000X
124086,1,103T00000X
124087,0,
124088,0,
124089,0,
124090,0,
124091,1,103T00000X
124092,1,103T00000X
124093,1,103T00000X
124094,0,
124095,1,2080A0000X
124096,1,2080A0000X
124097,0,
124098,1,2084N0402X
124099,1,103T00000X
124100,0,
124101,0,
124102,1,103T00000X
124103,1,2080A0000X
124104,1,2084P0802X
124105,1,103T00000X
124106,0,
124107,0,
124108,0,
124109,1,2080A0000X
124110,0,
124111,0,
124112,0,
124113,0,
124114,1,103T00000X
124115,1,2084N0402X
124116,0,
124117,0,
124118,0,
124119,0,
124120,0,
124121,1,2080A0000X
124122,0,
124123,1,103T00000X
124124,1,103T00000X
124125,1,103T00000X
124126,0,
124127,0,
124128,0,
124129,1,103T00000X
124130,1,2084P0802X
124131,0,
124132,0,
124133,0,
124134,0,
124135,0,
124136,1,103T00000X
124137,1,103T00000X
124138,0,
124139,0,
124140,1,103T00000X
124141,0,
124142,1,103T00000X
124143,1,103T00000X
124144,0,
124145,1,103T00000X
124146,0,
124147,1,207RH0000X
124148,0,
124149,1,103T00000X
124150,0,
124151,1,103T00000X
124152,0,
124153,0,
124154,0,
124155,0,
124156,1,103T00000X
124157,1,103T00000X
124158,0,
124159,1,103T00000X
124160,1,103T00000X
124161,0,
124162,0,
124163,0,
124164,0,
124165,1,2084N0402X
124166,1,207RH0000X
124167,0,
124168,1,2080A0000X
124169,0,
124170,0,
124171,1,103T00000X
124172,1,103T00000X
124173,1,103T00000X
124174,0,
124175,0,
124176,1,103T00000X
124177,0,
124178,1,103T00000X
124179,1,103T00000X
124180,1,103T00000X
124181,0,
124182,0,
124183,0,
124184,0,
124185,0,
124186,1,103T00000X
124187,0,
124188,1,103T00000X
124189,1,103T00000X
124190,1,103T00000X
124191,0,
124192,1,103T00000X
124193,1,103T00000X
124194,1,103T00000X
124195,1,103T00000X
124196,1,103T00000X
124197,1,2084N0402X
124198,0,
124199,0,
124200,0,
124201,1,103T00000X
124202,1,2084N0402X
124203,1,2080A0000X
124204,0,
124205,1,103T00000X
124206,1,103T00000X
124207,0,
124208,0,
124209,0,
124210,1,103T00000X
124211,1,103T00000X
124212,1,103T00000X
124213,1,2084N0402X
124214,0,
124215,1,103T00000X
124216,1,103T00000X
124217,0,
124218,1,103T00000X
124219,1,103T00000X
124220,1,207RH0000X
124221,1,103T00000X
124222,1,103T00000X
124223,1,103T00000X
124224,0,
124225,1,2084N0008X
124226,0,
124227,1,103T00000X
124228,1,2084N0402X
124229,1,103T00000X
124230,0,
124231,1,103T00000X
124232,0,
124233,0,
124234,0,
124235,1,103T00000X
124236,1,103T00000X
124237,1,103T00000X
124238,1,103T00000X
124239,1,103T00000X
124240,0,
124241,1,103T00000X
124242,0,
124243,0,
124244,1,103T00000X
124245,0,
124246,1,103T00000X
124247,1,103T00000X
124248,1,103T00000X
124249,0,
124250,0,
124251,0,
124252,0,
124253,0,
124254,0,
124255,1,2084N0402X
124256,0,
124257,0,
124258,1,103T00000X
124259,0,
124260,0,
124261,0,
124262,0,
124263,1,207QA0401X
124264,0,
124265,0,
124266,0,
124267,0,
124268,1,103T00000X
124269,1,2084N0008X
124270,1,103T00000X
124271,1,2084N0402X
124272,0,
124273,1,103T00000X
124274,0,
124275,1,103T00000X
124276,0,
124277,0,
124278,0,
124279,0,
124280,1,103T00000X
124281,0,
124282,1,103T00000X
124283,0,
124284,1,103T00000X
124285,0,
124286,0,
124287,1,103T00000X
124288,0,
124289,1,103T00000X
124290,0,
124291,0,
124292,0,
124293,1,103T00000X
124294,0,
124295,0,
124296,1,2084N0008X
124297,1,103T00000X
124298,1,103T00000X
124299,0,
124300,0,
124301,0,
124302,1,103T00000X
124303,1,103T00000X
124304,0,
124305,0,
124306,1,103T00000X
124307,0,
124308,1,2084N0402X
124309,1,103T00000X
124310,0,
124311,1,103T00000X
124312,0,
124313,0,
124314,0,
124315,1,103T00000X
124316,1,103T00000X
124317,0,
124318,0,
124319,1,103T00000X
124320,1,103T00000X
124321,1,103T00000X
124322,1,207RH0000X
124323,1,103T00000X
124324,1,103T00000X
124325,0,
124326,1,103T00000X
124327,0,
124328,1,103T00000X
124329,0,
124330,0,
124331,0,
124332,0,
124333,0,
124334,0,
124335,1,103T00000X
124336,0,
124337,0,
124338,0,
124339,0,
124340,1,103T00000X
124341,0,
124342,0,
124343,1,2080A0000X
124344,0,
124345,0,
124346,1,103T00000X
124347,1,2084N0402X
124348,1,103T00000X
124349,1,103T00000X
124350,1,103T00000X
124351,0,
124352,1,103T00000X
124353,1,103T00000X
124354,1,103T00000X
124355,1,207RG0300X
124356,1,2084N0402X
124357,1,2080A0000X
124358,0,
124359,1,363LA2100X
124360,1,103T00000X
124361,0,
124362,0,
124363,1,103T00000X
124364,1,103T00000X
124365,1,103T00000X
124366,1,363LA2100X
124367,1,103T00000X
124368,1,103T00000X
124369,0,
124370,0,
124371,1,103T00000X
124372,0,
124373,1,2080A0000X
124374,1,103T00000X
124375,0,
124376,0,
124377,0,
124378,0,
124379,1,103T00000X
124380,1,103T00000X
124381,0,
124382,1,2080A0000X
124383,0,
124384,1,103T00000X
124385,0,
124386,1,103T00000X
124387,0,
124388,0,
124389,1,103T00000X
124390,0,
124391,1,103T00000X
124392,0,
124393,0,
124394,0,
124395,1,103T00000X
124396,1,207RH0000X
124397,1,103T00000X
124398,1,103T00000X
124399,1,103T00000X
124400,0,
124401,1,103T00000X
124402,1,103T00000X
124403,1,103T00000X
124404,1,103T00000X
124405,1,103T00000X
124406,0,
124407,1,2080A0000X
124408,0,
124409,0,
124410,0,
124411,1,2084N0402X
124412,0,
124413,0,
124414,0,
124415,0,
124416,0,
124417,0,
124418,1,363LA2100X
124419,1,103T00000X
124420,0,
124421,1,103T00000X
124422,1,103T00000X
124423,1,2084N0402X
124424,1,103T00000X
124425,1,103T00000X
124426,0,
124427,0,
124428,0,
124429,1,103T00000X
124430,1,103T00000X
124431,1,103T00000X
124432,1,103T00000X
124433,0,
124434,1,103T00000X
124435,0,
124436,0,
124437,0,
124438,1,103T00000X
124439,1,103T00000X
124440,0,
124441,1,2084N0402X
124442,0,
124443,0,
124444,1,2080A0000X
124445,1,103T00000X
124446,0,
124447,0,
124448,0,
124449,1,207ND0101X
124450,0,
124451,0,
124452,0,
124453,1,103T00000X
124454,1,103T00000X
124455,0,
124456,1,103T00000X
124457,0,
124458,0,
124459,1,103T00000X
124460,1,103T00000X
124461,1,103T00000X
124462,1,103T00000X
124463,0,
124464,0,
124465,1,103T00000X
124466,0,
124467,0,
124468,0,
124469,0,
124470,0,
124471,1,103T00000X
124472,1,103T00000X
124473,0,
124474,1,2084N0402X
124475,0,
124476,1,103T00000X
124477,1,103T00000X
124478,0,
124479,1,103T00000X
124480,0,
124481,0,
124482,1,2084N0402X
124483,0,
124484,1,103T00000X
124485,0,
124486,0,
124487,0,
124488,1,103T00000X
124489,0,
124490,1,103T00000X
124491,0,
124492,0,
124493,0,
124494,1,103T00000X
124495,0,
124496,0,
124497,1,103T00000X
124498,0,
124499,0,
124500,0,
124501,0,
124502,1,207RG0300X
124503,0,
124504,1,103T00000X
124505,1,103T00000X
124506,1,103T00000X
124507,0,
124508,1,2080A0000X
124509,1,103T00000X
124510,1,103T00000X
124511,1,2080A0000X
124512,0,
124513,0,
124514,0,
124515,1,103T00000X
124516,1,2084N0402X
124517,1,2080A0000X
124518,1,103T00000X
124519,1,103T00000X
124520,0,
124521,1,103T00000X
124522,0,
124523,0,
124524,0,
124525,1,103T00000X
124526,1,2080A0000X
124527,0,
124528,1,103T00000X
124529,1,103T00000X
124530,0,
124531,1,103T00000X
124532,0,
124533,1,103T00000X
124534,0,
124535,1,103T00000X
124536,0,
124537,0,
124538,1,103T00000X
124539,0,
124540,0,
124541,1,103T00000X
124542,1,103T00000X
124543,0,
124544,1,2084N0402X
124545,1,103T00000X
124546,1,103T00000X
124547,0,
124548,1,103T00000X
124549,0,
124550,1,103T00000X
124551,1,103T00000X
124552,0,
124553,1,103T00000X
124554,1,103T00000X
124555,0,
124556,0,
124557,0,
124558,1,103T00000X
124559,1,2080A0000X
124560,0,
124561,1,103T00000X
124562,1,363LA2100X
124563,0,
124564,0,
124565,0,
124566,0,
124567,1,103T00000X
124568,1,2080A0000X
124569,1,103T00000X
124570,0,
124571,1,103T00000X
124572,0,
124573,0,
124574,1,103T00000X
124575,0,
124576,0,
124577,1,2084P0802X
124578,1,2084N0008X
124579,1,2084N0402X
124580,0,
124581,1,103T00000X
124582,0,
124583,0,
124584,0,
124585,0,
124586,1,103T00000X
124587,1,103T00000X
124588,1,103T00000X
124589,0,
124590,1,2084N0402X
124591,0,
124592,1,103T00000X
124593,1,103T00000X
124594,0,
124595,0,
124596,1,103T00000X
124597,0,
124598,0,
124599,1,103T00000X
124600,0,
124601,0,
124602,1,103T00000X
124603,1,103T00000X
124604,0,
124605,0,
124606,0,
124607,1,103T00000X
124608,1,103T00000X
124609,0,
124610,1,363LA2100X
124611,1,103T00000X
124612,0,
124613,1,2084N0402X
124614,1,103T00000X
124615,0,
124616,0,
124617,0,
124618,0,
124619,0,
124620,1,103T00000X
124621,0,
124622,0,
124623,1,103T00000X
124624,0,
124625,0,
124626,1,103T00000X
124627,1,2084N0008X
124628,0,
124629,0,
124630,1,103T00000X
124631,1,103T00000X
124632,0,
124633,1,103T00000X
124634,0,
124635,1,103T00000X
124636,1,103T00000X
124637,1,103T00000X
124638,1,103T00000X
124639,0,
124640,0,
124641,1,103T00000X
124642,0,
124643,1,2080A0000X
124644,1,103T00000X
124645,1,2084N0402X
124646,0,
124647,0,
124648,1,103T00000X
124649,0,
124650,1,103T00000X
124651,1,103T00000X
124652,1,103T00000X
124653,0,
124654,0,
124655,0,
124656,0,
124657,0,
124658,0,
124659,1,103T00000X
124660,1,103T00000X
124661,0,
124662,0,
124663,1,207RH0000X
124664,0,
124665,0,
124666,0,
124667,1,2084N0008X
124668,0,
124669,0,
124670,1,2080A0000X
124671,1,103T00000X
124672,1,103T00000X
124673,1,103T00000X
124674,0,
124675,0,
124676,0,
124677,1,103T00000X
124678,0,
124679,1,103T00000X
124680,0,
124681,1,2080A0000X
124682,1,103T00000X
124683,0,
124684,0,
124685,0,
124686,0,
124687,0,
124688,1,103T00000X
124689,0,
124690,1,103T00000X
124691,1,103T00000X
124692,0,
124693,1,103T00000X
124694,1,103T00000X
124695,1,103T00000X
124696,1,103T00000X
124697,1,103T00000X
124698,1,103T00000X
124699,1,103T00000X
124700,0,
124701,0,
124702,0,
124703,1,2080A0000X
124704,0,
124705,0,
124706,1,103T00000X
124707,0,
124708,1,103T00000X
124709,0,
124710,1,103T00000X
124711,1,2084N0402X
124712,0,
124713,0,
124714,0,
124715,0,
124716,0,
124717,0,
124718,0,
124719,1,207RH0000X
124720,1,2084N0402X
124721,0,
124722,0,
124723,1,103T00000X
124724,1,103T00000X
124725,0,
124726,1,103T00000X
124727,0,
124728,0,
124729,1,103T00000X
124730,1,103T00000X
124731,1,2084N0402X
124732,1,103T00000X
124733,0,
124734,1,103T00000X
124735,1,103T00000X
124736,1,103T00000X
124737,0,
124738,1,103T00000X
124739,1,103T00000X
124740,1,2080A0000X
124741,1,103T00000X
124742,1,103T00000X
124743,1,103T00000X
124744,1,2084N0402X
124745,1,103T00000X
124746,0,
124747,0,
124748,1,103T00000X
124749,0,
124750,1,103T00000X
124751,0,
124752,0,
124753,1,2084N0402X
124754,1,103T00000X
124755,0,
124756,0,
124757,0,
124758,1,103T00000X
124759,0,
124760,1,103T00000X
124761,0,
124762,0,
124763,0,
124764,0,
124765,1,103T00000X
124766,1,103T00000X
124767,0,
124768,0,
124769,0,
124770,1,207RH0000X
124771,0,
124772,1,103T00000X
124773,1,2080A0000X
124774,0,
124775,1,103T00000X
124776,0,
124777,1,2084N0402X
124778,0,
124779,1,103T00000X
124780,0,
124781,1,207RH0000X
124782,1,103T00000X
124783,0,
124784,0,
124785,0,
124786,0,
124787,1,103T00000X
124788,0,
124789,0,
124790,0,
124791,0,
124792,0,
124793,0,
124794,1,103T00000X
124795,0,
124796,1,103T00000X
124797,1,2084N0402X
124798,0,
124799,0,
124800,0,
124801,1,103T00000X
124802,0,
124803,0,
124804,0,
124805,0,
124806,1,103T00000X
124807,1,103T00000X
124808,0,
124809,0,
124810,0,
124811,1,103T00000X
124812,1,103T00000X
124813,0,
124814,0,
124815,0,
124816,0,
124817,1,103T00000X
124818,1,103T00000X
124819,0,
124820,1,103T00000X
124821,1,2084N0402X
124822,0,
124823,0,
124824,0,
124825,0,
124826,0,
124827,0,
124828,0,
124829,1,207RH0000X
124830,1,103T00000X
124831,1,103T00000X
124832,0,
124833,0,
124834,0,
124835,0,
124836,1,103T00000X
124837,1,207ND0101X
124838,1,103T00000X
124839,0,
124840,1,103T00000X
124841,0,
124842,1,207RH0000X
124843,0,
124844,1,103T00000X
124845,1,103T00000X
124846,1,103T00000X
124847,0,
124848,0,
124849,0,
124850,0,
124851,0,
124852,1,103T00000X
124853,1,103T00000X
124854,1,103T00000X
124855,0,
124856,0,
124857,1,103T00000X
124858,0,
124859,0,
124860,0,
124861,0,
124862,1,103T00000X
124863,0,
124864,1,103T00000X
124865,0,
124866,0,
124867,0,
124868,1,207ND0101X
124869,1,207ND0101X
124870,1,103T00000X
124871,1,207RH0000X
124872,1,207QA0401X
124873,0,
124874,0,
124875,0,
124876,0,
124877,0,
124878,1,103T00000X
124879,1,103T00000X
124880,1,103T00000X
124881,0,
124882,1,2084N0402X
124883,1,103T00000X
124884,0,
124885,1,2084N0402X
124886,0,
124887,1,2084N0402X
124888,0,
124889,0,
124890,1,103T00000X
124891,0,
124892,1,103T00000X
124893,0,
124894,1,103T00000X
124895,1,103T00000X
124896,0,
124897,1,103T00000X
124898,0,
124899,1,2080A0000X
124900,1,103T00000X
124901,0,
124902,0,
124903,1,103T00000X
124904,0,
124905,0,
124906,0,
124907,1,103T00000X
124908,0,
124909,1,103T00000X
124910,1,103T00000X
124911,0,
124912,1,103T00000X
124913,1,103T00000X
124914,0,
124915,0,
124916,0,
124917,0,
124918,0,
124919,1,103T00000X
124920,1,103T00000X
124921,0,
124922,1,103T00000X
124923,0,
124924,0,
124925,1,103T00000X
124926,0,
124927,1,103T00000X
124928,1,103T00000X
124929,0,
124930,1,103T00000X
124931,1,2080A0000X
124932,1,103T00000X
124933,1,103T00000X
124934,0,
124935,1,103T00000X
124936,1,103T00000X
124937,1,2084N0402X
124938,1,103T00000X
124939,0,
124940,0,
124941,0,
124942,1,2080A0000X
124943,0,
124944,0,
124945,1,103T00000X
124946,0,
124947,1,2084N0402X
124948,0,
124949,1,103T00000X
124950,0,
124951,1,103T00000X
124952,0,
124953,1,103T00000X
124954,1,103T00000X
124955,1,103T00000X
124956,1,103T00000X
124957,0,
124958,1,103T00000X
124959,0,
124960,0,
124961,1,103T00000X
124962,1,103T00000X
124963,1,103T00000X
124964,0,
124965,0,
124966,0,
124967,0,
124968,0,
124969,1,103T00000X
124970,1,2084N0402X
124971,1,103T00000X
124972,0,
124973,0,
124974,0,
124975,1,2084N0402X
124976,0,
124977,0,
124978,0,
124979,1,103T00000X
124980,1,103T00000X
124981,0,
124982,1,103T00000X
124983,0,
124984,1,207ND0101X
124985,1,103T00000X
124986,1,207RH0000X
124987,1,103T00000X
124988,1,2080A0000X
124989,1,103T00000X
124990,1,2084N0402X
124991,1,103T00000X
124992,1,207RG0300X
124993,1,103T00000X
124994,1,103T00000X
124995,1,103T00000X
124996,0,
124997,1,2080A0000X
124998,0,
124999,1,207ND0101X
125000,0,
125001,0,
125002,1,103T00000X
125003,0,
125004,0,
125005,0,
125006,1,103T00000X
125007,0,
125008,1,363LA2100X
125009,1,2080A0000X
125010,1,103T00000X
125011,1,103T00000X
125012,0,
125013,0,
125014,0,
125015,1,103T00000X
125016,1,103T00000X
125017,0,
125018,0,
125019,0,
125020,1,103T00000X
125021,1,103T00000X
125022,1,2084N0402X
125023,0,
125024,1,2080A0000X
125025,1,103T00000X
125026,1,103T00000X
125027,0,
125028,1,103T00000X
125029,0,
125030,1,103T00000X
125031,0,
125032,0,
125033,0,
125034,0,
125035,1,103T00000X
125036,1,103T00000X
125037,1,2084N0402X
125038,0,
125039,0,
125040,1,2084N0008X
125041,0,
125042,1,103T00000X
125043,1,103T00000X
125044,1,2084N0402X
125045,1,103T00000X
125046,1,2080A0000X
125047,1,103T00000X
125048,1,2080A0000X
125049,1,103T00000X
125050,1,103T00000X
125051,0,
125052,0,
125053,1,2084N0402X
125054,0,
125055,1,103T00000X
125056,1,103T00000X
125057,1,103T00000X
125058,0,
125059,1,103T00000X
125060,0,
125061,1,2084N0008X
125062,0,
125063,1,103T00000X
125064,0,
125065,1,103T00000X
125066,0,
125067,0,
125068,0,
125069,0,
125070,0,
125071,0,
125072,0,
125073,1,2080A0000X
125074,1,2084P0802X
125075,1,2080A0000X
125076,1,103T00000X
125077,1,103T00000X
125078,0,
125079,0,
125080,0,
125081,0,
125082,1,103T00000X
125083,1,103T00000X
125084,1,2080A0000X
125085,1,103T00000X
125086,1,2084N0402X
125087,0,
125088,0,
125089,1,2080A0000X
125090,1,103T00000X
125091,0,
125092,0,
125093,0,
125094,0,
125095,1,103T00000X
125096,0,
125097,0,
125098,1,103T00000X
125099,0,
125100,0,
125101,1,103T00000X
125102,1,103T00000X
125103,1,103T00000X
125104,1,103T00000X
125105,0,
125106,1,103T00000X
125107,1,103T00000X
125108,1,103T00000X
125109,0,
125110,1,2080A0000X
125111,0,
125112,0,
125113,1,103T00000X
125114,1,103T00000X
125115,1,2080A0000X
125116,0,
125117,0,
125118,1,103T00000X
125119,1,103T00000X
125120,0,
125121,1,103T00000X
125122,0,
125123,0,
125124,1,103T00000X
125125,1,103T00000X
125126,0,
125127,0,
125128,1,2084N0008X
125129,1,103T00000X
125130,1,103T00000X
125131,0,
125132,0,
125133,1,103T00000X
125134,0,
125135,1,103T00000X
125136,0,
125137,0,
125138,1,103T00000X
125139,1,103T00000X
125140,0,
125141,1,103T00000X
125142,0,
125143,0,
125144,1,2084N0008X
125145,1,103T00000X
125146,1,103T00000X
125147,1,103T00000X
125148,1,103T00000X
125149,1,103T00000X
125150,1,103T00000X
125151,1,103T00000X
125152,1,363LA2100X
125153,0,
125154,1,103T00000X
125155,1,103T00000X
125156,0,
125157,0,
125158,1,2084N0402X
125159,1,103T00000X
125160,1,103T00000X
125161,0,
125162,0,
125163,0,
125164,0,
125165,0,
125166,1,103T00000X
125167,1,103T00000X
125168,1,103T00000X
125169,0,
125170,1,103T00000X
125171,1,103T00000X
125172,0,
125173,1,207RG0300X
125174,0,
125175,1,103T00000X
125176,0,
125177,0,
125178,0,
125179,1,103T00000X
125180,0,
125181,1,2080A0000X
125182,1,2080A0000X
125183,1,103T00000X
125184,0,
125185,1,103T00000X
125186,1,103T00000X
125187,0,
125188,1,103T00000X
125189,1,103T00000X
125190,1,103T00000X
125191,0,
125192,0,
125193,0,
125194,0,
125195,1,103T00000X
125196,1,103T00000X
125197,0,
125198,1,103T00000X
125199,1,103T00000X
125200,0,
125201,0,
125202,1,2084N0402X
125203,0,
125204,0,
125205,1,103T00000X
125206,0,
125207,1,2080A0000X
125208,0,
125209,0,
125210,0,
125211,1,103T00000X
125212,1,103T00000X
125213,0,
125214,0,
125215,0,
125216,1,103T00000X
125217,0,
125218,0,
125219,0,
125220,0,
125221,0,
125222,0,
125223,1,103T00000X
125224,0,
125225,0,
125226,1,207RH0000X
125227,1,103T00000X
125228,0,
125229,0,
125230,1,103T00000X
125231,0,
125232,0,
125233,1,103T00000X
125234,0,
125235,0,
125236,1,103T00000X
125237,1,2080A0000X
125238,1,2084N0402X
125239,1,2084N0402X
125240,1,2084N0402X
125241,1,2080A0000X
125242,0,
125243,0,
125244,1,103T00000X
125245,1,2084N0402X
125246,0,
125247,1,103T00000X
125248,1,2080A0000X
125249,0,
125250,1,103T00000X
125251,1,103T00000X
125252,1,103T00000X
125253,0,
125254,1,103T00000X
125255,0,
125256,1,2084N0402X
125257,1,103T00000X
125258,1,103T00000X
125259,1,103T00000X
125260,1,2084N0402X
125261,1,207RH0000X
125262,1,103T00000X
125263,1,103T00000X
125264,0,
125265,1,103T00000X
125266,0,
125267,0,
125268,1,103T00000X
125269,1,2084N0008X
125270,0,
125271,0,
125272,0,
125273,1,103T00000X
125274,1,103T00000X
125275,0,
125276,1,103T00000X
125277,1,103T00000X
125278,0,
125279,1,103T00000X
125280,1,103T00000X
125281,0,
125282,0,
125283,0,
125284,0,
125285,1,103T00000X
125286,0,
125287,0,
125288,0,
125289,1,103T00000X
125290,1,103T00000X
125291,0,
125292,0,
125293,0,
125294,0,
125295,1,103T00000X
125296,0,
125297,1,2084N0402X
125298,0,
125299,0,
125300,1,103T00000X
125301,1,207QA0401X
125302,1,103T00000X
125303,1,2080A0000X
125304,1,103T00000X
125305,0,
125306,0,
125307,0,
125308,1,103T00000X
125309,1,2084N0402X
125310,0,
125311,0,
125312,1,103T00000X
125313,1,2080A0000X
125314,0,
125315,1,2084N0402X
125316,0,
125317,0,
125318,0,
125319,0,
125320,0,
125321,0,
125322,0,
125323,0,
125324,0,
125325,0,
125326,0,
125327,0,
125328,1,2080A0000X
